_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event,type_of_message,nil,the_author_of_the_tweet_seems_to_be_an_eye_witness_of_the_event_gold,tweet,tweet_no,tweet_no_rt,type_of_message_gold,user
238843412,1/2/2013 12:23:24,false,797072813,,1/2/2013 12:21:37,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,Informative: other type of photos/videos (not in the above classes),,,Wow hurricane Sandy on her way through New York http://t.co/XGNMxNjQ,138950,Wow hurricane Sandy on her way through New York http://t.co/XGNMxNjQ,,PrinsessMakeup
238843412,1/2/2013 12:41:36,false,797080915,,1/2/2013 12:38:51,false,instagc,0.9375,13909739,USA,PA,Warren,207.255.163.16,true,Informative: other type of photos/videos (not in the above classes),,,Wow hurricane Sandy on her way through New York http://t.co/XGNMxNjQ,138950,Wow hurricane Sandy on her way through New York http://t.co/XGNMxNjQ,,PrinsessMakeup
238843412,1/2/2013 13:06:34,false,797091662,,1/2/2013 13:03:53,false,instagc,0.7857,14357769,USA,GA,Lagrange,66.189.247.3,,Informative: other type of photos/videos (not in the above classes),,,Wow hurricane Sandy on her way through New York http://t.co/XGNMxNjQ,138950,Wow hurricane Sandy on her way through New York http://t.co/XGNMxNjQ,,PrinsessMakeup
238843413,1/2/2013 12:45:58,false,797082372,,1/2/2013 12:39:30,false,instagc,0.9091,14377677,USA,CA,Perris,173.51.46.93,,Informative: other type of photos/videos (not in the above classes),,,RT @monaeltahawy: Wonderful heroes who kept babies alive as were being evacuated from NYU Medical Centre. I love each & every 1! #Sandy http://t.co/uEVl5Nm1,16987,Wonderful heroes who kept babies alive as were being evacuated from NYU Medical Centre. I love each & every 1! #Sandy http://t.co/uEVl5Nm1,,VeraSweeney
238843413,1/2/2013 13:00:19,false,797088504,,1/2/2013 12:58:57,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Not informative: personal only,,,RT @monaeltahawy: Wonderful heroes who kept babies alive as were being evacuated from NYU Medical Centre. I love each & every 1! #Sandy http://t.co/uEVl5Nm1,16987,Wonderful heroes who kept babies alive as were being evacuated from NYU Medical Centre. I love each & every 1! #Sandy http://t.co/uEVl5Nm1,,VeraSweeney
238843413,1/2/2013 13:20:24,false,797099183,,1/2/2013 13:18:23,false,instagc,0.9048,14656595,USA,AZ,Bullhead City,24.121.139.243,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @monaeltahawy: Wonderful heroes who kept babies alive as were being evacuated from NYU Medical Centre. I love each & every 1! #Sandy http://t.co/uEVl5Nm1,16987,Wonderful heroes who kept babies alive as were being evacuated from NYU Medical Centre. I love each & every 1! #Sandy http://t.co/uEVl5Nm1,,VeraSweeney
238843414,1/2/2013 12:26:20,false,797073978,,1/2/2013 12:24:45,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,"Informative: damage (building, road, lines, etc.)",,,Fucking Sandy #couldbeworse http://t.co/WAlXUHE2,68823,Fucking Sandy #couldbeworse http://t.co/WAlXUHE2,,dana_roe
238843414,1/2/2013 12:45:08,false,797082057,,1/2/2013 12:40:11,false,instagc,0.9444,14309547,USA,MO,Springfield,75.42.239.15,true,"Informative: damage (building, road, lines, etc.)",,,Fucking Sandy #couldbeworse http://t.co/WAlXUHE2,68823,Fucking Sandy #couldbeworse http://t.co/WAlXUHE2,,dana_roe
238843414,1/2/2013 13:01:18,false,797088844,,1/2/2013 12:57:41,false,instagc,0.7857,14357769,USA,GA,Lagrange,66.189.247.3,,"Informative: other type of photos/videos (not in the above classes)
Not informative: personal only",,,Fucking Sandy #couldbeworse http://t.co/WAlXUHE2,68823,Fucking Sandy #couldbeworse http://t.co/WAlXUHE2,,dana_roe
238843415,1/2/2013 13:02:12,false,797089167,,1/2/2013 13:00:02,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Informative: celebrities or authorities react to the event or visit the area,,,RT @CCDesigns21: I like how Obama left Florida (where #Sandy isn't hitting) and went back to Washington D.C to show his support and concern!! #TrueLeader,136547,I like how Obama left Florida (where #Sandy isn't hitting) and went back to Washington D.C to show his support and concern!! #TrueLeader,,MissPrissy22
238843415,1/2/2013 13:14:17,false,797095999,,1/2/2013 13:11:39,false,zoombucks,0.9091,5652147,USA,CT,Darien,24.185.190.43,,Not informative: personal only,,,RT @CCDesigns21: I like how Obama left Florida (where #Sandy isn't hitting) and went back to Washington D.C to show his support and concern!! #TrueLeader,136547,I like how Obama left Florida (where #Sandy isn't hitting) and went back to Washington D.C to show his support and concern!! #TrueLeader,,MissPrissy22
238843415,1/2/2013 13:20:38,false,797099295,,1/2/2013 13:19:45,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Not informative: personal only,,,RT @CCDesigns21: I like how Obama left Florida (where #Sandy isn't hitting) and went back to Washington D.C to show his support and concern!! #TrueLeader,136547,I like how Obama left Florida (where #Sandy isn't hitting) and went back to Washington D.C to show his support and concern!! #TrueLeader,,MissPrissy22
238843416,1/2/2013 12:47:09,false,797082910,,1/2/2013 12:45:08,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @billmckibben: Meanwhile days later Sandy's toll continues to climb in Haiti where there are very few cameras but much misery http://t.co/xO2vi326,74516,Meanwhile days later Sandy's toll continues to climb in Haiti where there are very few cameras but much misery http://t.co/xO2vi326,,naufraga
238843416,1/2/2013 13:07:36,false,797092187,,1/2/2013 13:05:37,false,instagc,0.8235,13213570,USA,KY,Cynthiana,76.177.121.170,,Informative: other,,,RT @billmckibben: Meanwhile days later Sandy's toll continues to climb in Haiti where there are very few cameras but much misery http://t.co/xO2vi326,74516,Meanwhile days later Sandy's toll continues to climb in Haiti where there are very few cameras but much misery http://t.co/xO2vi326,,naufraga
238843416,1/2/2013 13:18:47,false,797098287,,1/2/2013 13:16:15,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,"Informative: damage (building, road, lines, etc.)",,,RT @billmckibben: Meanwhile days later Sandy's toll continues to climb in Haiti where there are very few cameras but much misery http://t.co/xO2vi326,74516,Meanwhile days later Sandy's toll continues to climb in Haiti where there are very few cameras but much misery http://t.co/xO2vi326,,naufraga
238843417,1/2/2013 12:34:04,false,797077531,,1/2/2013 12:32:04,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: people missing, or lost people found
Informative: celebrities or authorities react to the event or visit the area
Informative: other type of photos/videos (not in the above classes)
Informative: other",,,Places in #Manhattan with #free #WiFi and power if you need to connect/recharge @ http://t.co/4gRJ8h52 #Sandy #NYC,8715,Places in #Manhattan with #free #WiFi and power if you need to connect/recharge @ http://t.co/4gRJ8h52 #Sandy #NYC,,mmbcnyc
238843417,1/2/2013 13:14:54,false,797096394,,1/2/2013 13:08:58,false,instagc,0.9167,15032752,USA,GA,Marietta,209.179.9.142,,"Informative: offers/gives donations of money, goods, or free services",,,Places in #Manhattan with #free #WiFi and power if you need to connect/recharge @ http://t.co/4gRJ8h52 #Sandy #NYC,8715,Places in #Manhattan with #free #WiFi and power if you need to connect/recharge @ http://t.co/4gRJ8h52 #Sandy #NYC,,mmbcnyc
238843417,1/2/2013 13:16:52,false,797097552,,1/2/2013 13:16:10,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,"Informative: offers/gives donations of money, goods, or free services",,,Places in #Manhattan with #free #WiFi and power if you need to connect/recharge @ http://t.co/4gRJ8h52 #Sandy #NYC,8715,Places in #Manhattan with #free #WiFi and power if you need to connect/recharge @ http://t.co/4gRJ8h52 #Sandy #NYC,,mmbcnyc
238843418,1/2/2013 12:55:54,false,797086409,,1/2/2013 12:53:38,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,,Not informative: personal only,,,"The October Surprise no one saw coming: ""@WWJ950: Should the election take a back seat to #Sandy for now? http://t.co/gCkM1HNS"" #Obamney",116650,"The October Surprise no one saw coming: """"@WWJ950: Should the election take a back seat to #Sandy for now? http://t.co/gCkM1HNS"""" #Obamney",,mouselink
238843418,1/2/2013 13:01:43,false,797088990,,1/2/2013 12:59:55,false,instagc,0.8235,13213570,USA,KY,Cynthiana,76.177.121.170,,Informative: other,,,"The October Surprise no one saw coming: ""@WWJ950: Should the election take a back seat to #Sandy for now? http://t.co/gCkM1HNS"" #Obamney",116650,"The October Surprise no one saw coming: """"@WWJ950: Should the election take a back seat to #Sandy for now? http://t.co/gCkM1HNS"""" #Obamney",,mouselink
238843418,1/2/2013 13:20:24,false,797099179,,1/2/2013 13:19:09,false,amt,0.7692,5270743,USA,MA,Randolph,76.119.99.4,,"Informative: caution or advice
Informative: celebrities or authorities react to the event or visit the area",,,"The October Surprise no one saw coming: ""@WWJ950: Should the election take a back seat to #Sandy for now? http://t.co/gCkM1HNS"" #Obamney",116650,"The October Surprise no one saw coming: """"@WWJ950: Should the election take a back seat to #Sandy for now? http://t.co/gCkM1HNS"""" #Obamney",,mouselink
238843419,1/2/2013 12:33:11,false,797076993,,1/2/2013 12:29:15,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Not informative: personal only,,,RT @XHurricaneSandy: LMFAO YOU THINK I'M BAD? SEE WHAT HAPPENS IF MITT ROMNEY GETS ELECTED. #nyc #Sandy,101809,LMFAO YOU THINK I'M BAD? SEE WHAT HAPPENS IF MITT ROMNEY GETS ELECTED. #nyc #Sandy,,katlynguerin
238843419,1/2/2013 13:13:34,false,797095702,,1/2/2013 13:12:00,false,instagc,1.0,14319341,USA,WV,Fort Gay,50.121.250.80,,Not informative: personal only,,,RT @XHurricaneSandy: LMFAO YOU THINK I'M BAD? SEE WHAT HAPPENS IF MITT ROMNEY GETS ELECTED. #nyc #Sandy,101809,LMFAO YOU THINK I'M BAD? SEE WHAT HAPPENS IF MITT ROMNEY GETS ELECTED. #nyc #Sandy,,katlynguerin
238843419,1/2/2013 13:19:20,false,797098536,,1/2/2013 13:16:44,false,instagc,0.9412,13574039,USA,MI,Marine City,107.5.146.97,,Not informative: unrelated to the disaster,,,RT @XHurricaneSandy: LMFAO YOU THINK I'M BAD? SEE WHAT HAPPENS IF MITT ROMNEY GETS ELECTED. #nyc #Sandy,101809,LMFAO YOU THINK I'M BAD? SEE WHAT HAPPENS IF MITT ROMNEY GETS ELECTED. #nyc #Sandy,,katlynguerin
238843420,1/2/2013 12:12:33,false,797067696,,1/2/2013 12:10:12,false,instagc,0.9565,13763729,USA,NY,Mastic,74.90.76.241,,"Informative: caution or advice
Informative: damage (building, road, lines, etc.)",,,RT @SunniAndTheCity: This crane is really about to collapse though... Scary!! #NYC #CNN #Sandy,94699,This crane is really about to collapse though... Scary!! #NYC #CNN #Sandy,,ChillinInMySkin
238843420,1/2/2013 12:37:14,false,797078767,,1/2/2013 12:35:47,false,instagc,0.9167,12969813,USA,NC,Chapel Hill,98.69.155.141,,Informative: caution or advice,,,RT @SunniAndTheCity: This crane is really about to collapse though... Scary!! #NYC #CNN #Sandy,94699,This crane is really about to collapse though... Scary!! #NYC #CNN #Sandy,,ChillinInMySkin
238843420,1/2/2013 13:08:33,false,797092629,,1/2/2013 13:07:28,false,amt,0.9091,9946915,USA,FL,Gainesville,98.180.7.231,,"Informative: damage (building, road, lines, etc.)",,,RT @SunniAndTheCity: This crane is really about to collapse though... Scary!! #NYC #CNN #Sandy,94699,This crane is really about to collapse though... Scary!! #NYC #CNN #Sandy,,ChillinInMySkin
238843421,1/2/2013 13:00:44,false,797088648,,1/2/2013 12:59:36,false,instagc,0.9286,12962344,USA,WI,Elm Grove,70.92.128.53,,Informative: caution or advice,,,Getting worse down by Verrazano #sandy http://t.co/VObkp6YR,122475,Getting worse down by Verrazano #sandy http://t.co/VObkp6YR,,abrogdon1
238843421,1/2/2013 13:14:21,false,797096038,,1/2/2013 13:11:57,false,instagc,0.9412,14408644,USA,NJ,Millville,174.57.56.81,true,Informative: other type of photos/videos (not in the above classes),,,Getting worse down by Verrazano #sandy http://t.co/VObkp6YR,122475,Getting worse down by Verrazano #sandy http://t.co/VObkp6YR,,abrogdon1
238843421,1/2/2013 13:18:24,false,797098208,,1/2/2013 13:17:00,false,golddiggergpt,0.7692,15038871,USA,FL,Port Richey,68.200.93.250,true,Informative: other,,,Getting worse down by Verrazano #sandy http://t.co/VObkp6YR,122475,Getting worse down by Verrazano #sandy http://t.co/VObkp6YR,,abrogdon1
238843422,1/2/2013 12:53:40,false,797085766,,1/2/2013 12:50:11,false,amt,0.9375,205866,USA,MD,Columbia,76.100.1.161,true,Informative: other type of photos/videos (not in the above classes),,,My block survived #sandy Ã¤Ã¬_ num_one_always_one lady_green_eyes4 http://t.co/9IVQDT5O,42948,My block survived #sandy Ã¤Ã¬_ num_one_always_one lady_green_eyes4 http://t.co/9IVQDT5O,,AngieluvsNY23
238843422,1/2/2013 13:09:21,false,797092901,,1/2/2013 13:06:44,false,instagc,0.9,13143040,USA,GA,Columbus,71.14.39.160,,Not informative: personal only,,,My block survived #sandy Ã¤Ã¬_ num_one_always_one lady_green_eyes4 http://t.co/9IVQDT5O,42948,My block survived #sandy Ã¤Ã¬_ num_one_always_one lady_green_eyes4 http://t.co/9IVQDT5O,,AngieluvsNY23
238843422,1/2/2013 13:17:15,false,797097673,,1/2/2013 13:16:04,false,amt,0.9091,9946915,USA,FL,Gainesville,98.180.7.231,true,Informative: other type of photos/videos (not in the above classes),,,My block survived #sandy Ã¤Ã¬_ num_one_always_one lady_green_eyes4 http://t.co/9IVQDT5O,42948,My block survived #sandy Ã¤Ã¬_ num_one_always_one lady_green_eyes4 http://t.co/9IVQDT5O,,AngieluvsNY23
238843423,1/2/2013 13:04:09,false,797090080,,1/2/2013 13:01:41,false,amt,0.9091,9946915,USA,FL,Gainesville,98.180.7.231,,Informative: other type of photos/videos (not in the above classes),,,Crane collapses at One57 as hurricane winds pick up speed: As Hurricane Sandy barrels down on Ne... http://t.co/Z8FvjbTm #NYCRealEstate,132666,Crane collapses at One57 as hurricane winds pick up speed: As Hurricane Sandy barrels down on Ne... http://t.co/Z8FvjbTm #NYCRealEstate,,TheKhaDeeVa
238843423,1/2/2013 13:13:29,false,797095627,,1/2/2013 13:12:46,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,"Informative: damage (building, road, lines, etc.)",,,Crane collapses at One57 as hurricane winds pick up speed: As Hurricane Sandy barrels down on Ne... http://t.co/Z8FvjbTm #NYCRealEstate,132666,Crane collapses at One57 as hurricane winds pick up speed: As Hurricane Sandy barrels down on Ne... http://t.co/Z8FvjbTm #NYCRealEstate,,TheKhaDeeVa
238843423,1/2/2013 13:17:28,false,797097726,,1/2/2013 13:15:45,false,golddiggergpt,0.7692,15121510,USA,CA,Foresthill,204.195.96.157,,"Informative: damage (building, road, lines, etc.)",,,Crane collapses at One57 as hurricane winds pick up speed: As Hurricane Sandy barrels down on Ne... http://t.co/Z8FvjbTm #NYCRealEstate,132666,Crane collapses at One57 as hurricane winds pick up speed: As Hurricane Sandy barrels down on Ne... http://t.co/Z8FvjbTm #NYCRealEstate,,TheKhaDeeVa
238843424,1/2/2013 12:46:05,false,797082390,,1/2/2013 12:31:21,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,Informative: casualties (people injured or dead),,,RT @RT_com: At least 10 people died in NYC as result of storm #Sandy - Mayor Bloomberg. LIVE UPDATES http://t.co/RFbLL7kn,60035,At least 10 people died in NYC as result of storm #Sandy - Mayor Bloomberg. LIVE UPDATES http://t.co/RFbLL7kn,,aronAF1
238843424,1/2/2013 13:12:32,false,797095148,,1/2/2013 13:10:01,false,instagc,0.8571,13866653,USA,PA,Corry,76.188.154.254,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @RT_com: At least 10 people died in NYC as result of storm #Sandy - Mayor Bloomberg. LIVE UPDATES http://t.co/RFbLL7kn,60035,At least 10 people died in NYC as result of storm #Sandy - Mayor Bloomberg. LIVE UPDATES http://t.co/RFbLL7kn,,aronAF1
238843424,1/2/2013 13:18:18,false,797098160,,1/2/2013 13:17:30,false,golddiggergpt,0.8,15039020,USA,"","",168.61.32.176,,Informative: casualties (people injured or dead),,,RT @RT_com: At least 10 people died in NYC as result of storm #Sandy - Mayor Bloomberg. LIVE UPDATES http://t.co/RFbLL7kn,60035,At least 10 people died in NYC as result of storm #Sandy - Mayor Bloomberg. LIVE UPDATES http://t.co/RFbLL7kn,,aronAF1
238843425,1/2/2013 12:54:38,false,797085978,,1/2/2013 12:52:11,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,Informative: celebrities or authorities react to the event or visit the area,,,"RT @lowkell: #VIrginia Gov. @BobMcDonnell - @BarackObama's response to #Sandy ""outstanding"" ""wonderful"" ""incredibly fast"" ""we're very grateful"" #p2",11513,"#VIrginia Gov. @BobMcDonnell - @BarackObama's response to #Sandy ""outstanding"" ""wonderful"" ""incredibly fast"" ""we're very grateful"" #p2",,bjork55
238843425,1/2/2013 13:05:25,false,797090995,,1/2/2013 13:02:55,false,instagc,0.8636,14533342,USA,PA,Warminster,74.60.163.213,,Informative: celebrities or authorities react to the event or visit the area,,,"RT @lowkell: #VIrginia Gov. @BobMcDonnell - @BarackObama's response to #Sandy ""outstanding"" ""wonderful"" ""incredibly fast"" ""we're very grateful"" #p2",11513,"#VIrginia Gov. @BobMcDonnell - @BarackObama's response to #Sandy ""outstanding"" ""wonderful"" ""incredibly fast"" ""we're very grateful"" #p2",,bjork55
238843425,1/2/2013 13:20:45,false,797099338,,1/2/2013 13:19:42,false,golddiggergpt,0.8,15039020,USA,"","",168.61.32.176,,"Can not judge (not in English, too short, etc.)",,,"RT @lowkell: #VIrginia Gov. @BobMcDonnell - @BarackObama's response to #Sandy ""outstanding"" ""wonderful"" ""incredibly fast"" ""we're very grateful"" #p2",11513,"#VIrginia Gov. @BobMcDonnell - @BarackObama's response to #Sandy ""outstanding"" ""wonderful"" ""incredibly fast"" ""we're very grateful"" #p2",,bjork55
238843426,1/2/2013 12:44:25,false,797081796,,1/2/2013 12:42:03,false,instagc,0.9375,13909739,USA,PA,Warren,207.255.163.16,,Informative: other type of photos/videos (not in the above classes),,,Statue Of Liberty In Hurricane Sandy Photo Goes Viral In NYC Is It Real Or Fake? http://t.co/OebhkUu7,102247,Statue Of Liberty In Hurricane Sandy Photo Goes Viral In NYC Is It Real Or Fake? http://t.co/OebhkUu7,,Geek_E
238843426,1/2/2013 13:05:56,false,797091236,,1/2/2013 13:03:44,false,zoombucks,0.9091,5652147,USA,CT,Darien,24.185.190.43,,Informative: other type of photos/videos (not in the above classes),,,Statue Of Liberty In Hurricane Sandy Photo Goes Viral In NYC Is It Real Or Fake? http://t.co/OebhkUu7,102247,Statue Of Liberty In Hurricane Sandy Photo Goes Viral In NYC Is It Real Or Fake? http://t.co/OebhkUu7,,Geek_E
238843426,1/2/2013 13:24:09,false,797100958,,1/2/2013 13:18:44,false,amt,0.8333,2142338,USA,"","",66.87.7.42,,Informative: other type of photos/videos (not in the above classes),,,Statue Of Liberty In Hurricane Sandy Photo Goes Viral In NYC Is It Real Or Fake? http://t.co/OebhkUu7,102247,Statue Of Liberty In Hurricane Sandy Photo Goes Viral In NYC Is It Real Or Fake? http://t.co/OebhkUu7,,Geek_E
238843427,1/2/2013 13:00:58,false,797088724,,1/2/2013 13:00:10,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,Not informative: personal only,,,_Ã´Ã–Â‰ DEATH. RT @StefanSaxon: feel the wind we'll never die. RT @JessieDior Palms rise to the universe as we see hurricane sandy.,101148,_Ã´Ã–Â‰ DEATH. RT @StefanSaxon: feel the wind we'll never die. RT @JessieDior Palms rise to the universe as we see hurricane sandy.,,itsvladdspears
238843427,1/2/2013 13:14:13,false,797095963,,1/2/2013 13:10:51,false,amt,0.8333,2142338,USA,"","",66.87.7.42,,Not informative: personal only,,,_Ã´Ã–Â‰ DEATH. RT @StefanSaxon: feel the wind we'll never die. RT @JessieDior Palms rise to the universe as we see hurricane sandy.,101148,_Ã´Ã–Â‰ DEATH. RT @StefanSaxon: feel the wind we'll never die. RT @JessieDior Palms rise to the universe as we see hurricane sandy.,,itsvladdspears
238843427,1/2/2013 13:20:57,false,797099463,,1/2/2013 13:19:06,false,instagc,1.0,14319341,USA,WV,Fort Gay,50.121.250.80,,Not informative: personal only,,,_Ã´Ã–Â‰ DEATH. RT @StefanSaxon: feel the wind we'll never die. RT @JessieDior Palms rise to the universe as we see hurricane sandy.,101148,_Ã´Ã–Â‰ DEATH. RT @StefanSaxon: feel the wind we'll never die. RT @JessieDior Palms rise to the universe as we see hurricane sandy.,,itsvladdspears
238843428,1/2/2013 12:21:54,false,797071853,,1/2/2013 12:18:57,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Not informative: personal only,,,Praying for everyone who is suffering from hurricane sandy. I can't even imagine being in NYC or nj right now. #heartbreaking,72307,Praying for everyone who is suffering from hurricane sandy. I can't even imagine being in NYC or nj right now. #heartbreaking,,karlymarshall
238843428,1/2/2013 13:12:32,false,797095157,,1/2/2013 13:09:57,false,zoombucks,0.9545,14480261,USA,IL,Chicago,173.236.23.27,,"Informative: caution or advice
Informative: casualties (people injured or dead)
Informative: damage (building, road, lines, etc.)
Informative: offers/gives donations of money, goods, or free services
Informative: requests donations of money, goods, or free services
Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: people missing, or lost people found
Informative: celebrities or authorities react to the event or visit the area
Informative: other type of photos/videos (not in the above classes)
Informative: other
Not informative: personal only",,,Praying for everyone who is suffering from hurricane sandy. I can't even imagine being in NYC or nj right now. #heartbreaking,72307,Praying for everyone who is suffering from hurricane sandy. I can't even imagine being in NYC or nj right now. #heartbreaking,,karlymarshall
238843428,1/2/2013 13:19:18,false,797098520,,1/2/2013 13:16:21,false,instagc,0.9,13143040,USA,GA,Columbus,71.14.39.160,,Not informative: personal only,,,Praying for everyone who is suffering from hurricane sandy. I can't even imagine being in NYC or nj right now. #heartbreaking,72307,Praying for everyone who is suffering from hurricane sandy. I can't even imagine being in NYC or nj right now. #heartbreaking,,karlymarshall
238843429,1/2/2013 12:58:29,false,797087664,,1/2/2013 12:56:22,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,Not informative: personal only,,,Sandy is a biatch and I love it.,128667,Sandy is a biatch and I love it.,,AllyEardley
238843429,1/2/2013 13:12:45,false,797095286,,1/2/2013 13:11:11,false,golddiggergpt,0.7692,15038871,USA,FL,Port Richey,68.200.93.250,true,Informative: other,,,Sandy is a biatch and I love it.,128667,Sandy is a biatch and I love it.,,AllyEardley
238843429,1/2/2013 13:17:13,false,797097641,,1/2/2013 13:15:40,false,instagc,0.8636,14533342,USA,PA,Warminster,74.60.163.213,,Not informative: personal only,,,Sandy is a biatch and I love it.,128667,Sandy is a biatch and I love it.,,AllyEardley
238843430,1/2/2013 12:05:35,false,797064833,,1/2/2013 12:02:01,false,amt,0.775,1742094,USA,KY,Winchester,184.43.93.171,,Informative: caution or advice,,,I wonder what Sandy going bring tonight,93678,I wonder what Sandy going bring tonight,,DraysWay20
238843430,1/2/2013 12:28:23,false,797074931,,1/2/2013 12:25:17,false,instagc,0.9167,12969813,USA,NC,Chapel Hill,98.69.155.141,,Not informative: personal only,,,I wonder what Sandy going bring tonight,93678,I wonder what Sandy going bring tonight,,DraysWay20
238843430,1/2/2013 12:30:20,false,797075733,,1/2/2013 12:29:07,false,instagc,0.7917,12973811,USA,SC,Greer,108.94.86.115,,Not informative: personal only,,,I wonder what Sandy going bring tonight,93678,I wonder what Sandy going bring tonight,,DraysWay20
238843431,1/2/2013 12:37:14,false,797078768,,1/2/2013 12:35:47,false,instagc,0.9167,12969813,USA,NC,Chapel Hill,98.69.155.141,,Not informative: personal only,,,RT @Y_U_NOOO: HURRICANE SANDY Y U NO BLOW MY SCHOOL AWAY?,36483,HURRICANE SANDY Y U NO BLOW MY SCHOOL AWAY?,,_L_W
238843431,1/2/2013 12:58:29,false,797087666,,1/2/2013 12:56:22,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,Informative: other,,,RT @Y_U_NOOO: HURRICANE SANDY Y U NO BLOW MY SCHOOL AWAY?,36483,HURRICANE SANDY Y U NO BLOW MY SCHOOL AWAY?,,_L_W
238843431,1/2/2013 13:30:06,false,797103495,,1/2/2013 13:28:59,false,instagc,0.8571,14853026,USA,PA,Mifflinville,72.79.132.143,,Not informative: personal only,,,RT @Y_U_NOOO: HURRICANE SANDY Y U NO BLOW MY SCHOOL AWAY?,36483,HURRICANE SANDY Y U NO BLOW MY SCHOOL AWAY?,,_L_W
238843432,1/2/2013 12:48:51,false,797083710,,1/2/2013 12:46:06,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,No rat exodus in NYC #Sandy http://t.co/sZw8IAHq,2309,No rat exodus in NYC #Sandy http://t.co/sZw8IAHq,,RichardEMayo
238843432,1/2/2013 13:13:33,false,797095691,,1/2/2013 13:11:31,false,instagc,0.8,14342783,USA,SC,Boiling Springs,66.191.192.211,,"Can not judge (not in English, too short, etc.)",,,No rat exodus in NYC #Sandy http://t.co/sZw8IAHq,2309,No rat exodus in NYC #Sandy http://t.co/sZw8IAHq,,RichardEMayo
238843432,1/2/2013 13:23:26,false,797100660,,1/2/2013 13:22:00,false,instagc,0.8571,14343804,USA,PA,Lebanon,98.235.250.131,,Not informative: personal only,,,No rat exodus in NYC #Sandy http://t.co/sZw8IAHq,2309,No rat exodus in NYC #Sandy http://t.co/sZw8IAHq,,RichardEMayo
238843433,1/2/2013 13:09:20,false,797092890,,1/2/2013 13:08:41,false,instagc,0.8333,13441146,USA,GA,Cleveland,98.18.123.70,,"Informative: information source with extensive coverage (radio, tv, website, etc.)",,,RT @whitehouse: Photo: President Obama receives an update on the ongoing response to Hurricane #Sandy in the Situation Room: http://t.co/JEYyEwSJ,108420,Photo: President Obama receives an update on the ongoing response to Hurricane #Sandy in the Situation Room: http://t.co/JEYyEwSJ,,ozandursun
238843433,1/2/2013 13:10:04,false,797093259,,1/2/2013 13:06:46,false,instagc,0.8636,13839342,USA,TN,Bluff City,66.191.227.15,,Informative: celebrities or authorities react to the event or visit the area,,,RT @whitehouse: Photo: President Obama receives an update on the ongoing response to Hurricane #Sandy in the Situation Room: http://t.co/JEYyEwSJ,108420,Photo: President Obama receives an update on the ongoing response to Hurricane #Sandy in the Situation Room: http://t.co/JEYyEwSJ,,ozandursun
238843433,1/2/2013 13:19:04,false,797098433,,1/2/2013 13:17:48,false,instagc,0.9333,14663573,USA,WA,Vancouver,24.21.73.30,,"Informative: information source with extensive coverage (radio, tv, website, etc.)
Informative: celebrities or authorities react to the event or visit the area",,,RT @whitehouse: Photo: President Obama receives an update on the ongoing response to Hurricane #Sandy in the Situation Room: http://t.co/JEYyEwSJ,108420,Photo: President Obama receives an update on the ongoing response to Hurricane #Sandy in the Situation Room: http://t.co/JEYyEwSJ,,ozandursun
